found_idiom,translated_segment,src,dst,idiom_avg,idiom_log_avg,idiom_tot,idiom_min,idiom_max,idiom_log_tot,literal_avg,literal_log_avg,literal_tot,literal_min,literal_max,literal_log_tot
孤苦伶仃,孤独,不好也罢，不好就死掉，那老人虽更寂寞更觉孤苦伶仃，但在颠子一方面，大致是不会有什么难过了。,不好也罢，不好就死掉，那老人虽更寂寞更觉孤独，但在颠子一方面，大致是不会有什么难过了。,20836.5,9.944509527059049,83346,187,63194,11.330767894729744,41009.0,10.621571218386105,82018,17817,64201,11.31470620672347
众星捧月,星星围着月亮,他们的眼睛看着黑汉而故意向小陈卖好，象众星捧月似的。,他们的眼睛看着黑汉而故意向小陈卖好，象星星围着月亮似的。,100452.25,11.517447724124864,401809,4533,240566,12.903734619057252,188364.83333333334,12.146141272944286,1130189,41016,626326,13.93789631814723
无奇不有,什么奇怪的都有,由于山中畜牲，无奇不有，尚以为这类动物，不过畜牲中间一种，爱美善歌，自得其乐，虽有魔力，不为人害。,由于山中畜牲，什么奇怪的都有，尚以为这类动物，不过畜牲中间一种，爱美善歌，享受乐趣，虽有魔力，不为人害,1112775.75,13.922369026130832,4451103,71919,2237915,15.308662713260857,1572659.0,14.268279011188305,11008613,46600,7922684,16.214188615216028
人命关天,关系重大,端方说：“大叔，人命关天，这句话可不能乱说。,端方说：“大叔，关系重大，这句话可不能乱说。,689678.5,13.443982275909644,2758714,168358,1867999,14.830275549567302,457537.25,13.033615766760256,1830149,190769,1054064,14.41990848867159
姓甚名谁,是谁,在他心中，场长，不管姓甚名谁，是必须央告的。,在他心中，场长，不管是谁，都是必须央告的。,87147.25,11.37536597042527,348589,24142,198481,12.761651725483336,1338509.0,14.107067612964318,2677018,61528,2615490,14.8002144199745
无补于事,没有作用,格，空抱着一腔同情和理想，而实际无补于事的“好心人”。,格，空抱着一腔同情和理想，而实际没有作用的“好心人”。,380875.75,12.850231110960749,1523503,34542,630524,14.236523502937766,822105.25,13.619624923592776,3288421,428146,1782004,15.005918372421412
一言一行,的言行,馮舅媽是在舊家庭氣氛中長大，自己一言一行，非常謹慎。,馮舅媽是在舊家庭氣氛中長大，自己的言行，非常謹慎。,1688400.0,14.339292485167016,6753600,120308,3050722,15.725586402079538,2858280.0,14.865730953142654,8574840,120308,7922684,15.964343008570316
雄心壮志,远大的理想宏伟的志向,点：爱集体、爱劳动、肯钻研、有雄心壮志。,点：爱集体、爱劳动、肯钻研、有远大的理想宏伟的志向。,127866.75,11.75875180565447,511467,15151,392228,13.145040301321972,1816440.8,14.41239009049345,18164408,9134,7922684,16.7149746880132
饱经风霜,旱烟锅子，披一领不挂面,志祥自己不抽纸烟，嘴里叼个旱烟锅子，披一领不挂面的老羊皮袄，四十来岁的人满脸皱纹，象个饱经风霜的老农民。,志祥自己不抽纸烟，嘴里叼个旱烟锅子，披一领不挂面的老羊皮袄，四十来岁的人满脸皱纹，象个经历过很多的老农民。,153329.75,11.940352631829155,613319,3119,481338,13.326642101550325,655613.5,13.393328242751831,6556135,3636,3050722,15.695911962987012
卑躬屈膝,奉承,忠臣义士平日也会长时间地卑躬屈膝，但到实在忍不下去的时候会突然慷慨陈词、拼命死谏，这实际上是一种“不适应反应”，证明他们还保留着自身感知系统和最终的人格结构。,忠臣义士平日也会长时间地奉承，但到实在忍不下去的时候会突然意气激昂的陈述自己的见解、拼命死谏，这实际上是一种“不适应反应”，证明他们还保留着自身感知系统和最终的人格结构。,6252.25,8.740856607577298,25009,3037,10591,10.127031023871664,39369.0,10.580759383937783,78738,16453,62285,11.273893864391683
豪言壮语,铁色门环，甚至，透过层层裉色了的门联纸，还能依稀看到我们当年留下的充满英雄气概的话,小院门虚掩着，门下似有似无地沾了些绿色苔痕，还是那松木门，还是那赚取了我们好些手温的铁色门环，甚至，透过层层裉色了的门联纸，还能依稀看到我们当年留下的豪言壮语……,小院门虚掩着，门下似有似无地沾了些绿色苔痕，还是那松木门，还是那赚取了我们好些手温的铁色门环，甚至，透过层层裉色了的门联纸，还能依稀看到我们当年留下的充满英雄气概的话……,57986.0,10.967974126474862,231944,13680,120308,12.35425555357764,939962.9210526316,13.753596771650681,35718591,87,7922684,17.391181895502505
独树一帜,独特,我们这样说，不是要独树一帜、占尽风光。,我们这样说，不是要独特、占尽风光。,792853.0,13.583394372695484,3171412,2452,3050722,14.969687787865231,151646.0,11.929310730527384,303292,64201,239091,12.622454613951057
哗众取宠,延续喝彩而表演，因为用浮夸的言行迎合众人来获取好感,万万不可为延续喝彩而表演，因为哗众取宠从来就没有好结果。,万万不可为延续喝彩而表演，因为用浮夸的言行迎合众人来获取好感从来就没有好结果。,55589.75,10.92577209949169,222359,3759,134102,12.312052969067405,654176.9583333334,13.391134700968117,15700247,7594,7922684,16.569187066372123
上天入地,很厉害,要是不能，就算它上天入地擒风缚雨也并没有真正改变人的处境。,要是不能，就算它很厉害擒风缚雨也并没有真正改变人的处境。,662810.25,13.404245537836484,2651241,192433,1069575,14.790538767411876,123813.33333333333,11.726538410667642,371440,17726,284252,12.825145314915034
日理万机,处理很多事情,"韩太太在日理万机的繁忙之中，仍然抽出时间作了晌礼，下午三点钟，就该""发轿""去迎亲了。","韩太太在处理很多事情的繁忙之中，仍然抽出时间作了晌礼，下午三点钟，就该""发轿""去迎亲了。",308973.25,12.641013219074134,1235893,134220,398087,14.027305152804331,361722.8333333333,12.798636308313837,2170337,194237,499172,14.590393473755919
反唇相讥,出言讥讽,机手不屑地耸耸鼻子，反唇相讥：“怎么啦，太太，我把你的孩子扔到井里去了？,机手不屑地耸耸鼻子，出言讥讽：“怎么啦，太太，我把你的孩子扔到井里去了？,115225.75,11.654657205149663,460903,2114,269125,13.040945057343103,220597.75,12.304100719421024,882391,2114,755256,13.690391680697195
事在人为,事情怎样全看你怎么做,我只告诉你四个字就够了：事在人为！”,我只告诉你四个字就够了：事情怎样全看你怎么做！”,1353847.0,14.118461466182277,5415388,499172,2009181,15.504755273325497,352342.7,12.772362398646406,3523427,112294,705205,15.074944937313102
有目共睹,大家都看到,她除去鞠躬还礼之外，便再无所为，这个别无所为，是有目共睹的，所以遵规矩守礼法的人，看来都觉得颇可厌恶。,她除去鞠躬还礼之外，便再无所为，这个别无所为，是大家都看到的，所以遵规矩守礼法的人，看来都觉得颇可厌恶。,523750.25,13.168772136850482,2095001,3346,1782004,14.555065065991858,678614.6,13.427810119573783,3393073,424616,1054064,15.037246853136558
零零星星,零散,那有如雷霆般的脆响，立刻便将山脚下零零星星的爆竹声淹没了。,那有如雷霆般的脆响，立刻便将山脚下零散的爆竹声淹没了。,46997.5,10.757870965289287,187990,17675,76320,12.144149368325744,28505.5,10.257887410428133,57011,17675,39336,10.951017050974922
附庸风雅,装作文化人的样子,婉卿：“越是俗人，越要附庸风雅。,婉卿：“越是俗人，越要装作文化人的样子。,47030.0,10.75856223773664,188120,5835,121803,12.144840651800756,1494919.625,14.217583669751921,11959357,88143,7922684,16.29702462611623
能言善辩,浅底,一道月光从庙门的缝隙里射进来，在月光中油汪汪的荷叶被一只手拨开，在月光中金红色的烧鸡闪闪发光，在月光中一只黑色的手把两个浅底的黑色釉碗摆在了烧鸡的旁边，在月光中朱八将手中的萤火虫装进了腰间的叉袋，拍了拍绿色的双手——俺看到他的手指细长灵巧，每根手指都像一个能言善辩的小人儿——他的屁股往前蹭了两蹭，就与即将去大牢里给俺爹当替死鬼的小山子对面而坐了。,一道月光从庙门的缝隙里射进来，在月光中油汪汪的荷叶被一只手拨开，在月光中金红色的烧鸡闪闪发光，在月光中一只黑色的手把两个浅底的黑色釉碗摆在了烧鸡的旁边，在月光中朱八将手中的萤火虫装进了腰间的叉袋，拍了拍绿色的双手——俺看到他的手指细长灵巧，每根手指都像一个善于辩论的小人儿——他的屁股往前蹭了两蹭，就与即将去大牢里给俺爹当替死鬼的小山子对面而坐了。,212966.0,12.268892503111271,851864,17459,665358,13.655183342552588,42908.0,10.66683687312301,85816,10088,75728,11.359972401048003
胆小怕事,胆小怕出事,结果发现两篮书信已被胆小怕事的房东付之一炬了。,结果发现两篮书信已被胆小怕出事的房东烧掉了。,247791.25,12.420345972466146,991165,17486,499172,13.806637306852412,349284.2,12.763644059442074,1746421,17486,755256,14.37307968148163
心中有数,心中明白,中国和日本的账目，委员长心中有数，慢慢的来，时间早咧。,中国和日本的账目，委员长心中明白，慢慢的来，时间早咧。,865521.25,13.671088360951384,3462085,183312,1782004,15.057381855542049,488842.5,13.099797676333194,1955370,148728,1104541,14.486090503218561
死皮赖脸,不顾羞耻,但这些死皮赖脸的家伙又根本不在乎她的容颜，只管到她这里来“串门子”。,但这些不顾羞耻的家伙又根本不在乎她的容颜，只管到她这里来“串门子”。,67211.75,11.11561824065723,268847,17123,136194,12.501901443117724,573259.0,13.259094644963987,2293036,5735,2237915,14.645387697776146
忍辱负重,如武训兴办义学，历经磨难而甘于忍受屈辱,我竟变得象契诃夫笔下那疲惫欲绝地嗜睡的女孩，蓦然产生了心理变态而来的突变；以至于如武训兴办义学，历经磨难而甘于忍辱负重了？,我竟变得象契诃夫笔下那疲惫欲绝地嗜睡的女孩，蓦然产生了心理变态而来的突变；以至于如武训兴办义学，历经磨难而甘于忍受屈辱了？,92587.5,11.435920222857252,370350,8029,282843,12.822206483586298,203142.94444444444,12.221670092674499,3656573,8029,649239,15.112037201420808
日上三竿,麦田四周,二十多万延津人，第二天五更起床，聚集到麦田四周，一直等到日上三竿，迟迟不见太后到来，也只好在田头蹲着继续等，吸旱烟，奶孩子，替太后着急。,二十多万延津人，第二天五更起床，聚集到麦田四周，一直等到太阳升起来离地已有三根竹竿那么高，迟迟不见太后到来，也只好在田头蹲着继续等，吸旱烟，奶孩子，替太后着急。,434923.25,12.982927156976016,1739693,2083,1069575,14.3692197936562,84349.25,11.34273305181086,337397,23271,184874,12.72901852139416
深仇大恨,很深的仇恨,母亲说大奶奶一进来，八婶的手指就不知该弯着还是直着，好不自然的样子，大奶奶却恶狠狠地盯着儿媳的脸，好像有深仇大恨。,母亲说大奶奶一进来，八婶的手指就不知该弯着还是直着，好不自然的样子，大奶奶却恶狠狠地盯着儿媳的脸，好像有很深的仇恨。,297952.0,12.604691034927926,1191808,13118,1054064,13.99098287886912,1668936.0,14.327697454777546,8344680,13118,7922684,15.937134887864499
老奸巨猾,非常狡猾,最后白石头他爹白蚂蚁老奸巨猾，出了一个反间计，才把曹、袁分开，日常走路、说话的神态，才恢复成正常模样，与整个迁徙大军相协调。,最后白石头他爹白蚂蚁非常狡猾，出了一个反间计，才把曹、袁分开，日常走路、说话的神态，才恢复成正常模样，与整个迁徙大军相协调。,67057.5,11.11332065174142,268230,1697,223050,12.499603828534282,91723.0,11.426539347010879,366892,1697,212309,12.812825531393315
