src,dst,src_tokenized,dst_tokenized
急忙找这人，这人已钻出人圈，跑出一箭之地。,急忙找这人，这人已钻出人圈，跑远了。,急 忙 找 这 人 ， 这 人 已 钻 出 人 圈 ， 跑 出 一 箭 之 地 。,急 忙 找 这 人 ， 这 人 已 钻 出 人 圈 ， 跑 远 了 。
委员长也是深谋远虑。,委员长计划周密，考虑长远。,委 员 长 也 是 深 谋 远 虑 。,委 员 长 计 划 周 密 ， 考 虑 长 远 。
这畜生依仗着皇上和太后的赏赐，妄自做大，硬逼着余给那把椅子和那串佛珠——也是给他——行了三跪九叩的大礼，是可忍孰不可忍也！,这畜生依仗着皇上和太后的赏赐，妄自做大，硬逼着余给那把椅子和那串佛珠——也是给他——行了叩拜的大礼，是可忍孰不可忍也！,这 畜 生 依 仗 着 皇 上 和 太 后 的 赏 赐 ， 妄 自 做 大 ， 硬 逼 着 余 给 那 把 椅 子 和 那 串 佛 珠 — — 也 是 给 他 — — 行 了 三 跪 九 叩 的 大 礼 ， 是 可 忍 孰 不 可 忍 也 ！,这 畜 生 依 仗 着 皇 上 和 太 后 的 赏 赐 ， 妄 自 做 大 ， 硬 逼 着 余 给 那 把 椅 子 和 那 串 佛 珠 — — 也 是 给 他 — — 行 了 叩 拜 的 大 礼 ， 是 可 忍 孰 不 可 忍 也 ！
其实我是把它作为你的创作一以贯之的特色的。,其实我是把它作为你的创作一贯的特色的。,其 实 我 是 把 它 作 为 你 的 创 作 一 以 贯 之 的 特 色 的 。,其 实 我 是 把 它 作 为 你 的 创 作 一 贯 的 特 色 的 。
还可以加一种是秦皇、汉武一流，一个人说了算，无往而不是，杀人如麻，堂上一呼，四海之内小民水深火热，估计直到大渐之时也不会想到心理活动中还有惭愧一项吧？,还可以加一种是秦皇、汉武一流，一个人说了算，无往而不是，杀的人很多，堂上一呼，四海之内小民生活困苦，估计直到大渐之时也不会想到心理活动中还有惭愧一项吧？,还 可 以 加 一 种 是 秦 皇 、 汉 武 一 流 ， 一 个 人 说 了 算 ， 无 往 而 不 是 ， 杀 人 如 麻 ， 堂 上 一 呼 ， 四 海 之 内 小 民 水 深 火 热 ， 估 计 直 到 大 渐 之 时 也 不 会 想 到 心 理 活 动 中 还 有 惭 愧 一 项 吧 ？,还 可 以 加 一 种 是 秦 皇 、 汉 武 一 流 ， 一 个 人 说 了 算 ， 无 往 而 不 是 ， 杀 的 人 很 多 ， 堂 上 一 呼 ， 四 海 之 内 小 民 生 活 困 苦 ， 估 计 直 到 大 渐 之 时 也 不 会 想 到 心 理 活 动 中 还 有 惭 愧 一 项 吧 ？
薄雾与轻阴笼罩下的世界，虽然是那样地迷离恍惚，使人有无处不凄凄之感，但是霏雾弄晴的光景，不是已予人无限的希望吗？,薄雾与轻阴笼罩下的世界，虽然是那样地迷离朦胧，使人有无处不凄凄之感，但是霏雾弄晴的光景，不是已予人无限的希望吗？,薄 雾 与 轻 阴 笼 罩 下 的 世 界 ， 虽 然 是 那 样 地 迷 离 恍 惚 ， 使 人 有 无 处 不 凄 凄 之 感 ， 但 是 霏 雾 弄 晴 的 光 景 ， 不 是 已 予 人 无 限 的 希 望 吗 ？,薄 雾 与 轻 阴 笼 罩 下 的 世 界 ， 虽 然 是 那 样 地 迷 离 朦 胧 ， 使 人 有 无 处 不 凄 凄 之 感 ， 但 是 霏 雾 弄 晴 的 光 景 ， 不 是 已 予 人 无 限 的 希 望 吗 ？
当年他曾以大寨和永贵同志为榜样，可现在这两个农村的样板渐渐都销声匿迹了；而且玉亭还告诉他，三月份昔阳县委在报纸上都公开做了检查。,当年他曾以大寨和永贵同志为榜样，可现在这两个农村的样板渐渐都没有消息了；而且玉亭还告诉他，三月份昔阳县委在报纸上都公开做了检查。,当 年 他 曾 以 大 寨 和 永 贵 同 志 为 榜 样 ， 可 现 在 这 两 个 农 村 的 样 板 渐 渐 都 销 声 匿 迹 了 ； 而 且 玉 亭 还 告 诉 他 ， 三 月 份 昔 阳 县 委 在 报 纸 上 都 公 开 做 了 检 查 。,当 年 他 曾 以 大 寨 和 永 贵 同 志 为 榜 样 ， 可 现 在 这 两 个 农 村 的 样 板 渐 渐 都 没 有 消 息 了 ； 而 且 玉 亭 还 告 诉 他 ， 三 月 份 昔 阳 县 委 在 报 纸 上 都 公 开 做 了 检 查 。
像你这样花钱如水，坐吃山空，我问你，还有几年好花？,像你这样花钱如水，只知道花不知道挣，我问你，还有几年好花？,像 你 这 样 花 钱 如 水 ， 坐 吃 山 空 ， 我 问 你 ， 还 有 几 年 好 花 ？,像 你 这 样 花 钱 如 水 ， 只 知 道 花 不 知 道 挣 ， 我 问 你 ， 还 有 几 年 好 花 ？
孟嘉发现牡丹那个娇小玲珑的身体，竟藏有那么深厚的爱，真感到意外。,孟嘉发现牡丹那个小巧灵活的身体，竟藏有那么深厚的爱，真感到意外。,孟 嘉 发 现 牡 丹 那 个 娇 小 玲 珑 的 身 体 ， 竟 藏 有 那 么 深 厚 的 爱 ， 真 感 到 意 外 。,孟 嘉 发 现 牡 丹 那 个 小 巧 灵 活 的 身 体 ， 竟 藏 有 那 么 深 厚 的 爱 ， 真 感 到 意 外 。
这样一来，我实际所见的，无一不如我家一样有趣，一样赏心悦目。,这样一来，我实际所见的，无一不如我家一样有趣，一样让人看了心情愉悦。,这 样 一 来 ， 我 实 际 所 见 的 ， 无 一 不 如 我 家 一 样 有 趣 ， 一 样 赏 心 悦 目 。,这 样 一 来 ， 我 实 际 所 见 的 ， 无 一 不 如 我 家 一 样 有 趣 ， 一 样 让 人 看 了 心 情 愉 悦 。
顶马，一百个金童玉女，手举着宫花团扇孔雀毛，金瓜钺斧朝天蹬。,顶马，一百个童男童女，手举着宫花团扇孔雀毛，金瓜钺斧朝天蹬。,顶 马 ， 一 百 个 金 童 玉 女 ， 手 举 着 宫 花 团 扇 孔 雀 毛 ， 金 瓜 钺 斧 朝 天 蹬 。,顶 马 ， 一 百 个 童 男 童 女 ， 手 举 着 宫 花 团 扇 孔 雀 毛 ， 金 瓜 钺 斧 朝 天 蹬 。
大院里这样的人多了，老跟“文明”人学；好象“文明”人的吹胡子瞪眼睛是应当应分。,大院里这样的人多了，老跟“文明”人学；好象“文明”人的发脾气是应当应分。,大 院 里 这 样 的 人 多 了 ， 老 跟 “ 文 明 ” 人 学 ； 好 象 “ 文 明 ” 人 的 吹 胡 子 瞪 眼 睛 是 应 当 应 分 。,大 院 里 这 样 的 人 多 了 ， 老 跟 “ 文 明 ” 人 学 ； 好 象 “ 文 明 ” 人 的 发 脾 气 是 应 当 应 分 。
冯乐山非常字斟句酌地写着。,冯乐山非常斟酌地写着。,冯 乐 山 非 常 字 斟 句 酌 地 写 着 。,冯 乐 山 非 常 斟 酌 地 写 着 。
“冯乐老真是老当益壮，他最近那张《梨园榜》简直胜过六朝诸赋，非此老不能写出此文，”他们谈到冯乐山的时候，国光忽然露出爆牙齿，得意地称赞道。,“冯乐老真是越老越有干劲，他最近那张《梨园榜》简直胜过六朝诸赋，非此老不能写出此文，”他们谈到冯乐山的时候，国光忽然露出爆牙齿，得意地称赞道。,“ 冯 乐 老 真 是 老 当 益 壮 ， 他 最 近 那 张 《 梨 园 榜 》 简 直 胜 过 六 朝 诸 赋 ， 非 此 老 不 能 写 出 此 文 ， ” 他 们 谈 到 冯 乐 山 的 时 候 ， 国 光 忽 然 露 出 爆 牙 齿 ， 得 意 地 称 赞 道 。,“ 冯 乐 老 真 是 越 老 越 有 干 劲 ， 他 最 近 那 张 《 梨 园 榜 》 简 直 胜 过 六 朝 诸 赋 ， 非 此 老 不 能 写 出 此 文 ， ” 他 们 谈 到 冯 乐 山 的 时 候 ， 国 光 忽 然 露 出 爆 牙 齿 ， 得 意 地 称 赞 道 。
鱼到水缸里悠然自得，自然更不想睡觉了。,鱼到水缸里悠闲，自然更不想睡觉了。,鱼 到 水 缸 里 悠 然 自 得 ， 自 然 更 不 想 睡 觉 了 。,鱼 到 水 缸 里 悠 闲 ， 自 然 更 不 想 睡 觉 了 。
这些老工人白天在厂里很可能是颐指气使的造反派，但那只是在厂里，不是在外滩，更不是在外滩的夜间。,这些老工人白天在厂里很可能是傲慢的造反派，但那只是在厂里，不是在外滩，更不是在外滩的夜间。,这 些 老 工 人 白 天 在 厂 里 很 可 能 是 颐 指 气 使 的 造 反 派 ， 但 那 只 是 在 厂 里 ， 不 是 在 外 滩 ， 更 不 是 在 外 滩 的 夜 间 。,这 些 老 工 人 白 天 在 厂 里 很 可 能 是 傲 慢 的 造 反 派 ， 但 那 只 是 在 厂 里 ， 不 是 在 外 滩 ， 更 不 是 在 外 滩 的 夜 间 。
把钱平分了，各自为政。,把钱平分了，自己干自己的。,把 钱 平 分 了 ， 各 自 为 政 。,把 钱 平 分 了 ， 自 己 干 自 己 的 。
在日本是妇孺皆知的，不仅在日本，他是个有世界声誉的作家，研究他的作,在日本是大家都知道的，不仅在日本，他是个有世界声誉的作家，研究他的作,在 日 本 是 妇 孺 皆 知 的 ， 不 仅 在 日 本 ， 他 是 个 有 世 界 声 誉 的 作 家 ， 研 究 他 的 作,在 日 本 是 大 家 都 知 道 的 ， 不 仅 在 日 本 ， 他 是 个 有 世 界 声 誉 的 作 家 ， 研 究 他 的 作
他实在是一个才华横溢、具有充分国际可比性的大艺术家，但人间苦难也真是被他尝尽了。,他实在是一个充满才华、具有充分国际可比性的大艺术家，但人间苦难也真是被他尝尽了。,他 实 在 是 一 个 才 华 横 溢 、 具 有 充 分 国 际 可 比 性 的 大 艺 术 家 ， 但 人 间 苦 难 也 真 是 被 他 尝 尽 了 。,他 实 在 是 一 个 充 满 才 华 、 具 有 充 分 国 际 可 比 性 的 大 艺 术 家 ， 但 人 间 苦 难 也 真 是 被 他 尝 尽 了 。
柳原看着她道：“这堵墙，不知为什么使我想起地老天荒那一类的话。,柳原看着她道：“这堵墙，不知为什么使我想起永久那一类的话。,柳 原 看 着 她 道 ： “ 这 堵 墙 ， 不 知 为 什 么 使 我 想 起 地 老 天 荒 那 一 类 的 话 。,柳 原 看 着 她 道 ： “ 这 堵 墙 ， 不 知 为 什 么 使 我 想 起 永 久 那 一 类 的 话 。
那些委屈了的部位也常常以牙还牙，举着自己的旗幡向大一统的霸座进发。,那些委屈了的部位也常常进行回击，举着自己的旗幡向大一统的霸座进发。,那 些 委 屈 了 的 部 位 也 常 常 以 牙 还 牙 ， 举 着 自 己 的 旗 幡 向 大 一 统 的 霸 座 进 发 。,那 些 委 屈 了 的 部 位 也 常 常 进 行 回 击 ， 举 着 自 己 的 旗 幡 向 大 一 统 的 霸 座 进 发 。
六朝金粉足能使它名垂千古，何况它还有明、清两代的政治大潮，还有近代和现代的殷殷血火。,六朝的繁荣足能使它好名声流传，何况它还有明、清两代的政治大潮，还有近代和现代的殷殷血火。,六 朝 金 粉 足 能 使 它 名 垂 千 古 ， 何 况 它 还 有 明 、 清 两 代 的 政 治 大 潮 ， 还 有 近 代 和 现 代 的 殷 殷 血 火 。,六 朝 的 繁 荣 足 能 使 它 好 名 声 流 传 ， 何 况 它 还 有 明 、 清 两 代 的 政 治 大 潮 ， 还 有 近 代 和 现 代 的 殷 殷 血 火 。
“晴天霹雳”背后的不只是“主流社会”了，还是“主流社会”里最另类的那一个角落。,“突发的令人震惊的事件”背后的不只是“主流社会”了，还是“主流社会”里最另类的那一个角落。,“ 晴 天 霹 雳 ” 背 后 的 不 只 是 “ 主 流 社 会 ” 了 ， 还 是 “ 主 流 社 会 ” 里 最 另 类 的 那 一 个 角 落 。,“ 突 发 的 令 人 震 惊 的 事 件 ” 背 后 的 不 只 是 “ 主 流 社 会 ” 了 ， 还 是 “ 主 流 社 会 ” 里 最 另 类 的 那 一 个 角 落 。
我的爷爷、父亲反抗美帝，前仆后继；,我的爷爷、父亲反抗美帝，不怕牺牲，接连抵抗；,我 的 爷 爷 、 父 亲 反 抗 美 帝 ， 前 仆 后 继 ；,我 的 爷 爷 、 父 亲 反 抗 美 帝 ， 不 怕 牺 牲 ， 接 连 抵 抗 ；
孩子满月时，岳父从山里用骡子驮来满满两驮篓礼物，吃的穿的玩的一应俱全。,孩子满月时，岳父从山里用骡子驮来满满两驮篓礼物，吃的穿的玩的都有。,孩 子 满 月 时 ， 岳 父 从 山 里 用 骡 子 驮 来 满 满 两 驮 篓 礼 物 ， 吃 的 穿 的 玩 的 一 应 俱 全 。,孩 子 满 月 时 ， 岳 父 从 山 里 用 骡 子 驮 来 满 满 两 驮 篓 礼 物 ， 吃 的 穿 的 玩 的 都 有 。
我们从前都说喜儿傻头傻脑，她现在也让五婶逼得硬起来了。,我们从前都说喜儿傻，她现在也让五婶逼得硬起来了。,我 们 从 前 都 说 喜 儿 傻 头 傻 脑 ， 她 现 在 也 让 五 婶 逼 得 硬 起 来 了 。,我 们 从 前 都 说 喜 儿 傻 ， 她 现 在 也 让 五 婶 逼 得 硬 起 来 了 。
若瓶身高而细，宜插两枝，一长一短，弯曲伸出瓶外，花则短于瓶数寸。,若瓶身高而细，宜插两枝，一个长另一个短，弯曲伸出瓶外，花则短于瓶数寸。,若 瓶 身 高 而 细 ， 宜 插 两 枝 ， 一 长 一 短 ， 弯 曲 伸 出 瓶 外 ， 花 则 短 于 瓶 数 寸 。,若 瓶 身 高 而 细 ， 宜 插 两 枝 ， 一 个 长 另 一 个 短 ， 弯 曲 伸 出 瓶 外 ， 花 则 短 于 瓶 数 寸 。
更坏的是那点优柔寡断的性情，还会用到各方面去。,更坏的是那点犹豫的性情，还会用到各方面去。,更 坏 的 是 那 点 优 柔 寡 断 的 性 情 ， 还 会 用 到 各 方 面 去 。,更 坏 的 是 那 点 犹 豫 的 性 情 ， 还 会 用 到 各 方 面 去 。
这是一座战时的，临时性的大学，但却是一个产生天才，影响深远，可以彪炳于世界大学之林，与牛津、剑桥、哈佛、耶鲁平列而无愧色的，窳陋而辉煌的，奇迹一样的，“空前绝后”的大学。,这是一座战时的，临时性的大学，但却是一个产生天才，影响深远，可以彪炳于世界大学之林，与牛津、剑桥、哈佛、耶鲁平列而无愧色的，窳陋而辉煌的，奇迹一样的，“从前没有，以后也不会有”的大学。,这 是 一 座 战 时 的 ， 临 时 性 的 大 学 ， 但 却 是 一 个 产 生 天 才 ， 影 响 深 远 ， 可 以 彪 炳 于 世 界 大 学 之 林 ， 与 牛 津 、 剑 桥 、 哈 佛 、 耶 鲁 平 列 而 无 愧 色 的 ， 窳 陋 而 辉 煌 的 ， 奇 迹 一 样 的 ， “ 空 前 绝 后 ” 的 大 学 。,这 是 一 座 战 时 的 ， 临 时 性 的 大 学 ， 但 却 是 一 个 产 生 天 才 ， 影 响 深 远 ， 可 以 彪 炳 于 世 界 大 学 之 林 ， 与 牛 津 、 剑 桥 、 哈 佛 、 耶 鲁 平 列 而 无 愧 色 的 ， 窳 陋 而 辉 煌 的 ， 奇 迹 一 样 的 ， “ 从 前 没 有 ， 以 后 也 不 会 有 ” 的 大 学 。
茅盾特地起个早，赶到那里观察了解，发现在这青黄不接的五月里，许多人天不亮，就守候在那里。,茅盾特地起个早，赶到那里观察了解，发现在这粮食不够的五月里，许多人天不亮，就守候在那里。,茅 盾 特 地 起 个 早 ， 赶 到 那 里 观 察 了 解 ， 发 现 在 这 青 黄 不 接 的 五 月 里 ， 许 多 人 天 不 亮 ， 就 守 候 在 那 里 。,茅 盾 特 地 起 个 早 ， 赶 到 那 里 观 察 了 解 ， 发 现 在 这 粮 食 不 够 的 五 月 里 ， 许 多 人 天 不 亮 ， 就 守 候 在 那 里 。
而王昭君正是为这一事业身体力行，作出了了不起的贡献的一位,而王昭君正是为这一事业亲身体验，作出了了不起的贡献的一位,而 王 昭 君 正 是 为 这 一 事 业 身 体 力 行 ， 作 出 了 了 不 起 的 贡 献 的 一 位,而 王 昭 君 正 是 为 这 一 事 业 亲 身 体 验 ， 作 出 了 了 不 起 的 贡 献 的 一 位
我上车将车灯打开来，预备往检查站的方向开去，心里一直控制着自己，不要感情用事，开回去看荷西不如找人来救他，我不是丢下了他。,我上车将车灯打开来，预备往检查站的方向开去，心里一直控制着自己，不要冲动行事，开回去看荷西不如找人来救他，我不是丢下了他。,我 上 车 将 车 灯 打 开 来 ， 预 备 往 检 查 站 的 方 向 开 去 ， 心 里 一 直 控 制 着 自 己 ， 不 要 感 情 用 事 ， 开 回 去 看 荷 西 不 如 找 人 来 救 他 ， 我 不 是 丢 下 了 他 。,我 上 车 将 车 灯 打 开 来 ， 预 备 往 检 查 站 的 方 向 开 去 ， 心 里 一 直 控 制 着 自 己 ， 不 要 冲 动 行 事 ， 开 回 去 看 荷 西 不 如 找 人 来 救 他 ， 我 不 是 丢 下 了 他 。
箱子油腻腻的，散发着令我馋涎欲滴的气味。,箱子油腻腻的，散发着令我贪馋的气味。,箱 子 油 腻 腻 的 ， 散 发 着 令 我 馋 涎 欲 滴 的 气 味 。,箱 子 油 腻 腻 的 ， 散 发 着 令 我 贪 馋 的 气 味 。
